,hospital_id,year,staff_group,prod_hrs,prodhrs_adjptday
35418,106370694,2013,Environmental & Food Services,67017,0.3
35419,106370694,2013,Other,350291,1.54
35420,106370694,2013,Contracted Registry Nursing,9393,0.04
35421,106370694,2013,Contracted Other,9790,0.04
35422,106370694,2013,Daily Cost Centers,2078730,9.16
35423,106370694,2013,Ambulatory Cost Centers,621238,2.74
35424,106370694,2013,Ancillary Cost Centers,2089565,9.21
35425,106370694,2013,Education Cost Centers,28849,0.13
35426,106370694,2013,General Services Cost Centers,519849,2.29
35427,106370694,2013,Fiscal Services Cost Centers,173005,0.76
35428,106370694,2013,Administrative Services Cost Centers,689924,3.04
35429,106370705,2013,Management & Supervision,68749,1.31
35430,106370705,2013,Technician & Specialist,110447,2.11
35431,106370705,2013,Registered Nurse,129154,2.47
35432,106370705,2013,Licensed Vocational Nurse,29575,0.57
35433,106370705,2013,Aides & Orderlies,18561,0.35
35434,106370705,2013,Clerical & Other Administrative,160014,3.06
35435,106370705,2013,Environmental & Food Services,70171,1.34
35436,106370705,2013,Other,0,0.0
35437,106370705,2013,Contracted Registry Nursing,2222,0.04
35438,106370705,2013,Contracted Other,0,0.0
35439,106370705,2013,Daily Cost Centers,175699,3.36
35440,106370705,2013,Ambulatory Cost Centers,38004,0.73
35441,106370705,2013,Ancillary Cost Centers,148453,2.84
35442,106370705,2013,Education Cost Centers,0,0.0
35443,106370705,2013,General Services Cost Centers,107898,2.06
35444,106370705,2013,Fiscal Services Cost Centers,45957,0.88
35445,106370705,2013,Administrative Services Cost Centers,72882,1.39
35446,106370714,2013,Management & Supervision,211890,1.13
35447,106370714,2013,Technician & Specialist,1248529,6.65
35448,106370714,2013,Registered Nurse,1915742,10.2
35449,106370714,2013,Licensed Vocational Nurse,68828,0.37
35450,106370714,2013,Aides & Orderlies,366906,1.95
35451,106370714,2013,Clerical & Other Administrative,930288,4.95
35452,106370714,2013,Environmental & Food Services,78700,0.42
35453,106370714,2013,Other,345522,1.84
35454,106370714,2013,Contracted Registry Nursing,25057,0.13
35455,106370714,2013,Contracted Other,2002,0.01
35456,106370714,2013,Daily Cost Centers,1929278,10.27
35457,106370714,2013,Ambulatory Cost Centers,852104,4.54
35458,106370714,2013,Ancillary Cost Centers,1329578,7.08
35459,106370714,2013,Education Cost Centers,188,0.0
35460,106370714,2013,General Services Cost Centers,430020,2.29
35461,106370714,2013,Fiscal Services Cost Centers,218253,1.16
35462,106370714,2013,Administrative Services Cost Centers,434023,2.31
35463,106370721,2013,Management & Supervision,66516,3.65
35464,106370721,2013,Technician & Specialist,39399,2.16
35465,106370721,2013,Registered Nurse,120527,6.61
35466,106370721,2013,Licensed Vocational Nurse,42070,2.31
35467,106370721,2013,Aides & Orderlies,49798,2.73
35468,106370721,2013,Clerical & Other Administrative,11366,0.62
35469,106370721,2013,Environmental & Food Services,37095,2.03
35470,106370721,2013,Other,0,0.0
35471,106370721,2013,Contracted Registry Nursing,793,0.04
35472,106370721,2013,Contracted Other,142,0.01
35473,106370721,2013,Daily Cost Centers,206570,11.32
35474,106370721,2013,Ambulatory Cost Centers,5943,0.33
35475,106370721,2013,Ancillary Cost Centers,49628,2.72
35476,106370721,2013,Education Cost Centers,0,0.0
35477,106370721,2013,General Services Cost Centers,47605,2.61
35478,106370721,2013,Fiscal Services Cost Centers,9422,0.52
35479,106370721,2013,Administrative Services Cost Centers,48538,2.66
35480,106370730,2013,Management & Supervision,9727,0.11
35481,106370730,2013,Technician & Specialist,252633,2.92
35482,106370730,2013,Registered Nurse,1382832,16.01
35483,106370730,2013,Licensed Vocational Nurse,6646,0.08
35484,106370730,2013,Aides & Orderlies,40282,0.47
35485,106370730,2013,Clerical & Other Administrative,0,0.0
35486,106370730,2013,Environmental & Food Services,0,0.0
35487,106370730,2013,Other,1863568,21.57
35488,106370730,2013,Contracted Registry Nursing,122865,1.42
35489,106370730,2013,Contracted Other,0,0.0
35490,106370730,2013,Daily Cost Centers,1517835,17.57
35491,106370730,2013,Ambulatory Cost Centers,214427,2.48
35492,106370730,2013,Ancillary Cost Centers,296613,3.43
35493,106370730,2013,Education Cost Centers,8491,0.1
35494,106370730,2013,General Services Cost Centers,1059395,12.26
35495,106370730,2013,Fiscal Services Cost Centers,95528,1.11
35496,106370730,2013,Administrative Services Cost Centers,486264,5.63
35497,106370744,2013,Management & Supervision,412693,2.13
35498,106370744,2013,Technician & Specialist,1660413,8.59
35499,106370744,2013,Registered Nurse,2162389,11.18
35500,106370744,2013,Licensed Vocational Nurse,10704,0.06
35501,106370744,2013,Aides & Orderlies,271509,1.4
35502,106370744,2013,Clerical & Other Administrative,642225,3.32
35503,106370744,2013,Environmental & Food Services,190692,0.99
35504,106370744,2013,Other,758825,3.92
35505,106370744,2013,Contracted Registry Nursing,2434,0.01
35506,106370744,2013,Contracted Other,19847,0.1
35507,106370744,2013,Daily Cost Centers,2126155,10.99
35508,106370744,2013,Ambulatory Cost Centers,526970,2.73
35509,106370744,2013,Ancillary Cost Centers,1487132,7.69
35510,106370744,2013,Education Cost Centers,250927,1.3
35511,106370744,2013,General Services Cost Centers,956243,4.94
35512,106370744,2013,Fiscal Services Cost Centers,243146,1.26
35513,106370744,2013,Administrative Services Cost Centers,535154,2.77
35514,106370745,2013,Management & Supervision,48564,0.73
35515,106370745,2013,Technician & Specialist,355152,5.31
35516,106370745,2013,Registered Nurse,245969,3.68
35517,106370745,2013,Licensed Vocational Nurse,32849,0.49
35518,106370745,2013,Aides & Orderlies,9559,0.14
35519,106370745,2013,Clerical & Other Administrative,65387,0.98
35520,106370745,2013,Environmental & Food Services,63908,0.96
35521,106370745,2013,Other,1388,0.02
35522,106370745,2013,Contracted Registry Nursing,1126,0.02
35523,106370745,2013,Contracted Other,140,0.0
35524,106370745,2013,Daily Cost Centers,352955,5.28
35525,106370745,2013,Ambulatory Cost Centers,0,0.0
35526,106370745,2013,Ancillary Cost Centers,191185,2.86
35527,106370745,2013,Education Cost Centers,169,0.0
35528,106370745,2013,General Services Cost Centers,136765,2.05
35529,106370745,2013,Fiscal Services Cost Centers,22468,0.34
35530,106370745,2013,Administrative Services Cost Centers,120500,1.8
35531,106370749,2013,Management & Supervision,47603,1.16
35532,106370749,2013,Technician & Specialist,137114,3.35
35533,106370749,2013,Registered Nurse,45427,1.11
35534,106370749,2013,Licensed Vocational Nurse,26494,0.65
35535,106370749,2013,Aides & Orderlies,114850,2.8
35536,106370749,2013,Clerical & Other Administrative,51188,1.25
35537,106370749,2013,Environmental & Food Services,59592,1.45
35538,106370749,2013,Other,0,0.0
35539,106370749,2013,Contracted Registry Nursing,0,0.0
35540,106370749,2013,Contracted Other,0,0.0
35541,106370749,2013,Daily Cost Centers,185711,4.53
35542,106370749,2013,Ambulatory Cost Centers,95715,2.34
35543,106370749,2013,Ancillary Cost Centers,0,0.0
35544,106370749,2013,Education Cost Centers,0,0.0
35545,106370749,2013,General Services Cost Centers,113832,2.78
35546,106370749,2013,Fiscal Services Cost Centers,30521,0.74
35547,106370749,2013,Administrative Services Cost Centers,56489,1.38
35548,106370755,2013,Management & Supervision,311510,1.78
35549,106370755,2013,Technician & Specialist,1018176,5.83
35550,106370755,2013,Registered Nurse,1326376,7.59
35551,106370755,2013,Licensed Vocational Nurse,50507,0.29
35552,106370755,2013,Aides & Orderlies,552558,3.16
35553,106370755,2013,Clerical & Other Administrative,504895,2.89
35554,106370755,2013,Environmental & Food Services,532192,3.05
35555,106370755,2013,Other,188099,1.08
35556,106370755,2013,Contracted Registry Nursing,177250,1.01
35557,106370755,2013,Contracted Other,1942,0.01
35558,106370755,2013,Daily Cost Centers,1703576,9.75
35559,106370755,2013,Ambulatory Cost Centers,579498,3.32
35560,106370755,2013,Ancillary Cost Centers,1098720,6.29
35561,106370755,2013,Education Cost Centers,0,0.0
35562,106370755,2013,General Services Cost Centers,895182,5.12
35563,106370755,2013,Fiscal Services Cost Centers,113834,0.65
35564,106370755,2013,Administrative Services Cost Centers,261283,1.5
35565,106370759,2013,Management & Supervision,80352,1.08
35566,106370759,2013,Technician & Specialist,590139,7.92
35567,106370759,2013,Registered Nurse,559291,7.51
35568,106370759,2013,Licensed Vocational Nurse,73690,0.99
35569,106370759,2013,Aides & Orderlies,103677,1.39
35570,106370759,2013,Clerical & Other Administrative,226460,3.04
35571,106370759,2013,Environmental & Food Services,162341,2.18
35572,106370759,2013,Other,54750,0.73
35573,106370759,2013,Contracted Registry Nursing,4342,0.06
35574,106370759,2013,Contracted Other,0,0.0
35575,106370759,2013,Daily Cost Centers,734195,9.85
35576,106370759,2013,Ambulatory Cost Centers,126918,1.7
35577,106370759,2013,Ancillary Cost Centers,329564,4.42
35578,106370759,2013,Education Cost Centers,0,0.0
35579,106370759,2013,General Services Cost Centers,341999,4.59
35580,106370759,2013,Fiscal Services Cost Centers,104580,1.4
35581,106370759,2013,Administrative Services Cost Centers,217786,2.92
35582,106370771,2013,Management & Supervision,254287,2.59
35583,106370771,2013,Technician & Specialist,1039447,10.57
35584,106370771,2013,Registered Nurse,1144270,11.64
35585,106370771,2013,Licensed Vocational Nurse,22687,0.23
35586,106370771,2013,Aides & Orderlies,169842,1.73
35587,106370771,2013,Clerical & Other Administrative,477958,4.86
35588,106370771,2013,Environmental & Food Services,396982,4.04
35589,106370771,2013,Other,9819,0.1
35590,106370771,2013,Contracted Registry Nursing,85,0.0
35591,106370771,2013,Contracted Other,211,0.0
35592,106370771,2013,Daily Cost Centers,1077446,10.96
35593,106370771,2013,Ambulatory Cost Centers,125247,1.27
35594,106370771,2013,Ancillary Cost Centers,1075502,10.94
35595,106370771,2013,Education Cost Centers,0,0.0
35596,106370771,2013,General Services Cost Centers,710854,7.23
35597,106370771,2013,Fiscal Services Cost Centers,172543,1.75
35598,106370771,2013,Administrative Services Cost Centers,353996,3.6
35599,106370780,2013,Management & Supervision,387438,3.65
35600,106370780,2013,Technician & Specialist,988858,9.3
35601,106370780,2013,Registered Nurse,995813,9.37
35602,106370780,2013,Licensed Vocational Nurse,8198,0.08
35603,106370780,2013,Aides & Orderlies,316330,2.98
35604,106370780,2013,Clerical & Other Administrative,443517,4.17
35605,106370780,2013,Environmental & Food Services,267701,2.52
35606,106370780,2013,Other,16560,0.16
35607,106370780,2013,Contracted Registry Nursing,41793,0.39
35608,106370780,2013,Contracted Other,28753,0.27
35609,106370780,2013,Daily Cost Centers,1055580,9.93
35610,106370780,2013,Ambulatory Cost Centers,390518,3.67
35611,106370780,2013,Ancillary Cost Centers,863349,8.12
35612,106370780,2013,Education Cost Centers,0,0.0
35613,106370780,2013,General Services Cost Centers,556088,5.23
35614,106370780,2013,Fiscal Services Cost Centers,243018,2.29
35615,106370780,2013,Administrative Services Cost Centers,385808,3.63
35616,106370782,2013,Management & Supervision,798056,2.87
35617,106370782,2013,Technician & Specialist,2150356,7.74
35618,106370782,2013,Registered Nurse,2406432,8.66
35619,106370782,2013,Licensed Vocational Nurse,54464,0.2
35620,106370782,2013,Aides & Orderlies,646795,2.33
35621,106370782,2013,Clerical & Other Administrative,902945,3.25
35622,106370782,2013,Environmental & Food Services,642348,2.31
35623,106370782,2013,Other,2012112,7.24
35624,106370782,2013,Contracted Registry Nursing,98385,0.35
35625,106370782,2013,Contracted Other,151421,0.54
35626,106370782,2013,Daily Cost Centers,2139855,7.7
35627,106370782,2013,Ambulatory Cost Centers,782121,2.81
35628,106370782,2013,Ancillary Cost Centers,2516909,9.06
35629,106370782,2013,Education Cost Centers,1218948,4.39
35630,106370782,2013,General Services Cost Centers,2027020,7.29
35631,106370782,2013,Fiscal Services Cost Centers,375887,1.35
35632,106370782,2013,Administrative Services Cost Centers,802574,2.89
35633,106370787,2013,Management & Supervision,51121,3.05
35634,106370787,2013,Technician & Specialist,109044,6.51
35635,106370787,2013,Registered Nurse,134500,8.02
35636,106370787,2013,Licensed Vocational Nurse,18947,1.13
35637,106370787,2013,Aides & Orderlies,44577,2.66
35638,106370787,2013,Clerical & Other Administrative,37764,2.25
35639,106370787,2013,Environmental & Food Services,44210,2.64
35640,106370787,2013,Other,0,0.0
35641,106370787,2013,Contracted Registry Nursing,4494,0.27
35642,106370787,2013,Contracted Other,3520,0.21
35643,106370787,2013,Daily Cost Centers,209601,12.5
35644,106370787,2013,Ambulatory Cost Centers,0,0.0
35645,106370787,2013,Ancillary Cost Centers,94397,5.63
35646,106370787,2013,Education Cost Centers,0,0.0
35647,106370787,2013,General Services Cost Centers,75284,4.49
35648,106370787,2013,Fiscal Services Cost Centers,15157,0.9
35649,106370787,2013,Administrative Services Cost Centers,53738,3.21
35650,106370875,2013,Management & Supervision,93119,0.68
35651,106370875,2013,Technician & Specialist,595159,4.37
35652,106370875,2013,Registered Nurse,1007903,7.4
35653,106370875,2013,Licensed Vocational Nurse,62385,0.46
35654,106370875,2013,Aides & Orderlies,281095,2.06
35655,106370875,2013,Clerical & Other Administrative,496486,3.65
35656,106370875,2013,Environmental & Food Services,30124,0.22
35657,106370875,2013,Other,147521,1.08
35658,106370875,2013,Contracted Registry Nursing,6188,0.05
35659,106370875,2013,Contracted Other,13422,0.1
35660,106370875,2013,Daily Cost Centers,1142404,8.39
35661,106370875,2013,Ambulatory Cost Centers,239651,1.76
35662,106370875,2013,Ancillary Cost Centers,757631,5.56
35663,106370875,2013,Education Cost Centers,2710,0.02
35664,106370875,2013,General Services Cost Centers,216633,1.59
35665,106370875,2013,Fiscal Services Cost Centers,77541,0.57
35666,106370875,2013,Administrative Services Cost Centers,295519,2.17
35667,106370977,2013,Management & Supervision,122995,1.14
35668,106370977,2013,Technician & Specialist,311426,2.88
35669,106370977,2013,Registered Nurse,436451,4.03
35670,106370977,2013,Licensed Vocational Nurse,43944,0.41
35671,106370977,2013,Aides & Orderlies,260836,2.41
35672,106370977,2013,Clerical & Other Administrative,142171,1.31
35673,106370977,2013,Environmental & Food Services,152247,1.41
35674,106370977,2013,Other,52058,0.48
35675,106370977,2013,Contracted Registry Nursing,29828,0.28
35676,106370977,2013,Contracted Other,5251,0.05
35677,106370977,2013,Daily Cost Centers,706065,6.53
35678,106370977,2013,Ambulatory Cost Centers,150576,1.39
35679,106370977,2013,Ancillary Cost Centers,305882,2.83
35680,106370977,2013,Education Cost Centers,0,0.0
35681,106370977,2013,General Services Cost Centers,257208,2.38
35682,106370977,2013,Fiscal Services Cost Centers,49353,0.46
35683,106370977,2013,Administrative Services Cost Centers,88123,0.81
35684,106371256,2013,Management & Supervision,167528,3.0
35685,106371256,2013,Technician & Specialist,580630,10.4
35686,106371256,2013,Registered Nurse,732811,13.13
35687,106371256,2013,Licensed Vocational Nurse,1641,0.03
35688,106371256,2013,Aides & Orderlies,127944,2.29
35689,106371256,2013,Clerical & Other Administrative,266746,4.78
35690,106371256,2013,Environmental & Food Services,0,0.0
35691,106371256,2013,Other,497740,8.92
35692,106371256,2013,Contracted Registry Nursing,3751,0.07
35693,106371256,2013,Contracted Other,1161,0.02
35694,106371256,2013,Daily Cost Centers,641852,11.5
35695,106371256,2013,Ambulatory Cost Centers,0,0.0
35696,106371256,2013,Ancillary Cost Centers,764943,13.7
35697,106371256,2013,Education Cost Centers,147692,2.65
35698,106371256,2013,General Services Cost Centers,530299,9.5
35699,106371256,2013,Fiscal Services Cost Centers,93667,1.68
35700,106371256,2013,Administrative Services Cost Centers,201499,3.61
35701,106371394,2013,Management & Supervision,217195,3.8
35702,106371394,2013,Technician & Specialist,557566,9.75
35703,106371394,2013,Registered Nurse,585863,10.25
35704,106371394,2013,Licensed Vocational Nurse,25220,0.44
35705,106371394,2013,Aides & Orderlies,101658,1.78
35706,106371394,2013,Clerical & Other Administrative,252143,4.41
35707,106371394,2013,Environmental & Food Services,0,0.0
35708,106371394,2013,Other,171293,3.0
35709,106371394,2013,Contracted Registry Nursing,5220,0.09
35710,106371394,2013,Contracted Other,2149,0.04
